date,symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
25-03-2013,TECHM,EQ,1047.6,1055,1063.05,1037.5,1046.5,1045.85,1048.49,385581,4.04279E+13,16115,217239,0.5634
26-03-2013,TECHM,EQ,1045.85,1042.1,1047.8,1015.25,1037.55,1039.15,1033.06,309251,3.19475E+13,18310,122967,0.3976
28-03-2013,TECHM,EQ,1039.15,1044.35,1077,1036.9,1058,1059.5,1061.45,1000599,1.06209E+14,47469,680242,0.6798
01-04-2013,TECHM,EQ,1059.5,1056.25,1073.95,1052.05,1067,1061.15,1061.23,186945,1.98391E+13,16153,87200,0.4664
02-04-2013,TECHM,EQ,1061.15,1068.75,1068.75,1019.5,1024.05,1026.2,1032.12,505141,5.21364E+13,24895,272526,0.5395
03-04-2013,TECHM,EQ,1026.2,1017.3,1035,972.5,981,977.05,998.96,653099,6.52419E+13,33059,347257,0.5317
04-04-2013,TECHM,EQ,977.05,976,992.9,962.65,978.7,977,977.64,861696,8.42428E+13,46943,482775,0.5603
05-04-2013,TECHM,EQ,977,982.9,982.9,957.1,965,961.85,966.82,297161,2.87302E+13,14602,98119,0.3302
08-04-2013,TECHM,EQ,961.85,965.8,991.4,963.5,985,983.95,981.86,446856,4.38752E+13,26112,241213,0.5398
09-04-2013,TECHM,EQ,983.95,992.15,993.85,963.25,971.8,967.15,980,354369,3.47283E+13,16506,170584,0.4814
10-04-2013,TECHM,EQ,967.15,976.1,1005,968.05,1000.6,998.55,987.06,263937,2.60522E+13,10903,131329,0.4976
11-04-2013,TECHM,EQ,998.55,1005,1010,982.25,999.95,996.7,998.24,223051,2.22658E+13,11100,71251,0.3194
12-04-2013,TECHM,EQ,996.7,970,988.5,953.15,982,980,977.05,382689,3.73904E+13,17494,238859,0.6242
15-04-2013,TECHM,EQ,980,974,982.75,965,969,969.95,972.42,191632,1.86346E+13,12550,95846,0.5002
16-04-2013,TECHM,EQ,969.95,969,980,961,972.8,972.65,971.93,194213,1.88762E+13,15691,89834,0.4626
17-04-2013,TECHM,EQ,972.65,977.8,982.9,952,954.25,955.2,967.67,207624,2.00911E+13,15189,113873,0.5485
18-04-2013,TECHM,EQ,955.2,955.05,955.05,936.5,953,950.3,944.79,181587,1.71561E+13,10338,51817,0.2854
22-04-2013,TECHM,EQ,950.3,940,963,925.25,934.95,930.9,935.22,279713,2.61593E+13,26287,150200,0.537
23-04-2013,TECHM,EQ,930.9,928.7,949.5,906.8,920.05,924.1,925.36,340227,3.14833E+13,25949,150135,0.4413
25-04-2013,TECHM,EQ,924.1,925,933.9,915.45,924.55,927.55,924.71,611835,5.65773E+13,36417,334420,0.5466
26-04-2013,TECHM,EQ,927.55,929,946.5,921,928,926.3,933.35,308193,2.87651E+13,19845,121387,0.3939
29-04-2013,TECHM,EQ,926.3,930.7,954,924.05,946,945.8,944.69,213693,2.01874E+13,14128,80845,0.3783
30-04-2013,TECHM,EQ,945.8,945,963.75,928.2,963.75,953.25,944.82,304358,2.87564E+13,18949,119803,0.3936
02-05-2013,TECHM,EQ,953.25,958.95,979,958.95,967.5,965.65,970.57,283552,2.75208E+13,17002,136298,0.4807
03-05-2013,TECHM,EQ,965.65,966.5,993.8,958.1,987,986.65,978.95,361962,3.54343E+13,16659,164122,0.4534
06-05-2013,TECHM,EQ,986.65,989.9,1012.8,986.65,1000.5,1001.65,1000.58,519786,5.20088E+13,16439,341447,0.6569
07-05-2013,TECHM,EQ,1001.65,1006.85,1018,999.35,1007,1005.55,1008.56,211072,2.12878E+13,9090,102750,0.4868
08-05-2013,TECHM,EQ,1005.55,1008,1014.75,978,981.5,983.8,997.04,302895,3.02E+13,23237,167102,0.5517
09-05-2013,TECHM,EQ,983.8,983.8,991.25,978.15,980,983.4,985.71,189634,1.86924E+13,11647,87098,0.4593
10-05-2013,TECHM,EQ,983.4,985,989.9,968,973,976.05,975.97,141511,1.3811E+13,11157,54953,0.3883
11-05-2013,TECHM,EQ,976.05,974,997,972,995.5,994.8,992.21,52368,5.19601E+12,1961,12448,0.2377
13-05-2013,TECHM,EQ,994.8,997.95,1003.65,950.35,954.85,954.85,971.59,247470,2.40439E+13,16451,103001,0.4162
14-05-2013,TECHM,EQ,954.85,957,974,951.55,961.15,958.45,960.08,253343,2.43229E+13,9594,135071,0.5332
15-05-2013,TECHM,EQ,958.45,962.25,967.95,941.5,955.8,954,953.21,549217,5.23519E+13,35923,364214,0.6632
16-05-2013,TECHM,EQ,954,952,960,937.55,940.1,942.3,946.76,325330,3.08009E+13,24128,164441,0.5055
17-05-2013,TECHM,EQ,942.3,950,955,921.15,925,927.85,933.27,408838,3.81558E+13,36950,201244,0.4922
20-05-2013,TECHM,EQ,927.85,931.7,936,918,923.5,922.1,926.18,423658,3.92383E+13,29379,246452,0.5817
21-05-2013,TECHM,EQ,922.1,925.1,934.9,895.05,909,909.85,911.11,1362543,1.24143E+14,71317,650208,0.4772
22-05-2013,TECHM,EQ,909.85,962,979.45,933.3,945.5,943.3,961.64,2667530,2.56519E+14,83206,856952,0.3213
23-05-2013,TECHM,EQ,943.3,946.95,960.8,937.7,953,952.5,950.59,636970,6.055E+13,26498,235709,0.37
24-05-2013,TECHM,EQ,952.5,958.7,964.85,945.35,952,951.45,953.28,223326,2.12892E+13,10418,57041,0.2554
27-05-2013,TECHM,EQ,951.45,951,959.15,945,950.05,953.65,954.12,218021,2.08019E+13,8012,102049,0.4681
28-05-2013,TECHM,EQ,953.65,957,987,952.15,987,983.6,971.53,598125,5.81095E+13,27070,284961,0.4764
29-05-2013,TECHM,EQ,983.6,987,997.5,972.3,982,983.35,987.09,347595,3.43108E+13,19649,118918,0.3421
30-05-2013,TECHM,EQ,983.35,977,994,974.1,979,978.8,982.29,393538,3.8657E+13,18979,192399,0.4889
31-05-2013,TECHM,EQ,978.8,979,987,961.1,966.1,967.5,974.36,119522,1.16458E+13,5709,40086,0.3354
03-06-2013,TECHM,EQ,967.5,962.5,975,925.25,944.9,940.25,940.82,284427,2.67594E+13,33388,135588,0.4767
04-06-2013,TECHM,EQ,940.25,941,950,940,943.1,942.5,943.19,519159,4.89664E+13,45160,379648,0.7313
05-06-2013,TECHM,EQ,942.5,938.5,949.5,912.1,918,917.6,928.32,580704,5.39077E+13,24548,342289,0.5894
06-06-2013,TECHM,EQ,917.6,911,942.9,909.1,926,925,929.68,551277,5.12513E+13,27726,212873,0.3861
07-06-2013,TECHM,EQ,925,930.5,951.45,929,935,936.95,939.97,421210,3.95924E+13,23887,151660,0.3601
10-06-2013,TECHM,EQ,936.95,948.9,950,933.1,940,940.35,940.87,499458,4.69927E+13,27566,269701,0.54
11-06-2013,TECHM,EQ,940.35,939,977.7,923.5,971,968,957.13,918449,8.79075E+13,38794,323130,0.3518
12-06-2013,TECHM,EQ,968,977.8,992,963,976.05,978.8,978.94,807573,7.90566E+13,62444,410818,0.5087
13-06-2013,TECHM,EQ,978.8,970.95,977,951.25,966.05,971.65,968.18,400881,3.88127E+13,21567,227053,0.5664
14-06-2013,TECHM,EQ,971.65,981.05,989,962.2,963.75,965.75,974.6,350675,3.41769E+13,24499,169382,0.483
17-06-2013,TECHM,EQ,965.75,965.5,974.65,951,972,971.4,968.46,175269,1.69741E+13,13015,65029,0.371
18-06-2013,TECHM,EQ,971.4,967,984.7,967,978,977.85,979.36,228613,2.23895E+13,12244,120661,0.5278
19-06-2013,TECHM,EQ,977.85,978,1021.7,975.95,1013.7,1012.3,1003.26,667569,6.69745E+13,27741,232770,0.3487
20-06-2013,TECHM,EQ,1012.3,1013,1027.45,980.6,984.8,984.35,1010.06,797299,8.05321E+13,50702,303785,0.381
21-06-2013,TECHM,EQ,984.35,984.1,1009.9,981.1,994.85,995.5,999.48,687497,6.8714E+13,32336,370360,0.5387
24-06-2013,TECHM,EQ,995.5,984,1013.45,984,1005,1002,1001.91,930829,9.32608E+13,85482,693428,0.745
25-06-2013,TECHM,EQ,1002,1013.95,1024.4,1003.25,1011.05,1009.85,1012.39,874936,8.85776E+13,83509,594287,0.6792
26-06-2013,TECHM,EQ,1009.85,1015,1048.9,1015,1039,1038.8,1036.91,1065516,1.10484E+14,51353,724670,0.6801
27-06-2013,TECHM,EQ,1038.8,1051.95,1098,1040.25,1085.9,1080.8,1075.61,1221152,1.31348E+14,53024,600991,0.4922
28-06-2013,TECHM,EQ,1080.8,1095,1095,1050.1,1054.5,1059.8,1063.47,592159,6.29744E+13,76462,349353,0.59
01-07-2013,TECHM,EQ,1059.8,1056,1069.4,1025.5,1039,1034.45,1043.35,627810,6.55026E+13,33474,333987,0.532
02-07-2013,TECHM,EQ,1034.45,1039,1042.25,976.3,1007.1,1002.2,997.56,1510283,1.5066E+14,58608,783981,0.5191
03-07-2013,TECHM,EQ,1002.2,1008.55,1027,965,1006.3,999.1,1001.35,1865395,1.86791E+14,58737,856450,0.4591
04-07-2013,TECHM,EQ,999.1,1026,1037,1011.9,1036.2,1031.45,1025.89,1023392,1.04989E+14,34615,488389,0.4772
05-07-2013,TECHM,EQ,1031.45,1057.5,1057.5,1031.8,1035.55,1038.65,1039.75,672025,6.98736E+13,36093,285351,0.4246
08-07-2013,TECHM,EQ,1038.65,1032,1050.75,1016,1045.35,1045.7,1042.59,361379,3.76771E+13,20015,137294,0.3799
09-07-2013,TECHM,EQ,1045.7,1048,1058,1035.65,1041,1042.7,1047.79,358296,3.75419E+13,19336,130696,0.3648
10-07-2013,TECHM,EQ,1042.7,1046,1091.5,1042.7,1074.3,1079.25,1070.69,905634,9.69651E+13,26961,470794,0.5199
11-07-2013,TECHM,EQ,1079.25,1086,1088.25,1055.15,1067.75,1066.45,1071.02,829693,8.88616E+13,26457,475537,0.5731
12-07-2013,TECHM,EQ,1066.45,1075,1127.85,1072,1120.1,1121.9,1100.81,3390810,3.73264E+14,82229,1968818,0.5806
15-07-2013,TECHM,EQ,1121.9,1122.1,1132.25,1101.95,1106.3,1111.9,1117.79,1072107,1.1984E+14,46876,484227,0.4517
16-07-2013,TECHM,EQ,1111.9,1092,1109.9,1082,1092.15,1092.4,1092.17,585032,6.38953E+13,33019,269573,0.4608
17-07-2013,TECHM,EQ,1092.4,1090,1129.9,1082.35,1096.5,1094.4,1110.4,975948,1.08369E+14,40456,466982,0.4785
18-07-2013,TECHM,EQ,1094.4,1103.7,1116.3,1082.15,1089,1091.3,1093.27,908625,9.93377E+13,39075,578926,0.6371
19-07-2013,TECHM,EQ,1091.3,1113.5,1141.45,1102.8,1132,1132.3,1126.43,1874051,2.11098E+14,56002,1152056,0.6147
22-07-2013,TECHM,EQ,1132.3,1132,1184.65,1130,1173.05,1171.7,1168.35,1691078,1.97578E+14,85396,995993,0.589
23-07-2013,TECHM,EQ,1171.7,1180,1194,1160.5,1179.55,1179.15,1180.84,1410195,1.66522E+14,51232,814505,0.5776
24-07-2013,TECHM,EQ,1179.15,1173.95,1221.5,1170.05,1209,1207.65,1205.53,1592852,1.92023E+14,66576,925314,0.5809
25-07-2013,TECHM,EQ,1207.65,1203.15,1219,1169.3,1182.85,1179.7,1187.77,2462900,2.92536E+14,50546,1516555,0.6158
26-07-2013,TECHM,EQ,1179.7,1182.8,1225.6,1181,1222.7,1217.75,1212.25,1067937,1.2946E+14,54176,559346,0.5238
29-07-2013,TECHM,EQ,1217.75,1208.25,1251,1208.25,1248.5,1248.6,1241.16,885510,1.09906E+14,54537,469483,0.5302
30-07-2013,TECHM,EQ,1248.6,1252,1262,1216.85,1226.5,1232.25,1247.29,1232350,1.5371E+14,71690,748904,0.6077
31-07-2013,TECHM,EQ,1232.25,1235,1254.7,1224,1248.05,1246.3,1243.38,843098,1.04829E+14,55286,519533,0.6162
01-08-2013,TECHM,EQ,1246.3,1248.6,1260.8,1230.8,1254,1251.6,1246.69,706940,8.81337E+13,22716,402011,0.5687
02-08-2013,TECHM,EQ,1251.6,1256.5,1275,1200.5,1229.5,1233.2,1247.12,1106512,1.37995E+14,44892,477564,0.4316
05-08-2013,TECHM,EQ,1233.2,1231,1277,1228.8,1269,1263.8,1262.63,792481,1.00061E+14,42996,405644,0.5119
06-08-2013,TECHM,EQ,1263.8,1264,1265.2,1230.05,1236,1233.4,1241.46,927666,1.15166E+14,34500,530454,0.5718
07-08-2013,TECHM,EQ,1233.4,1234,1259.95,1210.3,1224,1229.4,1243.17,1100030,1.36753E+14,44037,764892,0.6953
08-08-2013,TECHM,EQ,1229.4,1229,1255,1219.8,1253,1244.65,1234.95,1157416,1.42935E+14,33997,800554,0.6917
12-08-2013,TECHM,EQ,1244.65,1250,1292,1241.2,1279.8,1266.5,1263.73,1853564,2.34241E+14,60324,725257,0.3913
13-08-2013,TECHM,EQ,1266.5,1280.7,1338.5,1278.2,1333.95,1331.05,1317.66,1620777,2.13563E+14,59155,699469,0.4316
14-08-2013,TECHM,EQ,1331.05,1340,1346.85,1301.5,1319.9,1321.15,1330.85,1006780,1.33987E+14,58331,489930,0.4866
16-08-2013,TECHM,EQ,1321.15,1315,1335,1297.5,1320.4,1324.45,1322.76,1254399,1.65927E+14,60759,694964,0.554
19-08-2013,TECHM,EQ,1324.45,1320,1333.75,1282,1293.95,1294,1303.03,1305182,1.7007E+14,71128,796536,0.6103
20-08-2013,TECHM,EQ,1294,1288.9,1296.95,1241.3,1243.95,1249.8,1259.59,1321442,1.66447E+14,64556,783606,0.593
21-08-2013,TECHM,EQ,1249.8,1250,1280,1231.15,1241.65,1239.75,1252.98,1373977,1.72157E+14,66670,847462,0.6168
22-08-2013,TECHM,EQ,1239.75,1239,1279.75,1226.6,1279.4,1270.9,1252.08,1087598,1.36175E+14,90243,588356,0.541
23-08-2013,TECHM,EQ,1270.9,1285.4,1372.8,1276.35,1371.95,1366.2,1334.97,1870641,2.49726E+14,66969,946916,0.5062
26-08-2013,TECHM,EQ,1366.2,1370,1410,1360.7,1382.05,1379.65,1392.73,1576192,2.19521E+14,61297,866292,0.5496
27-08-2013,TECHM,EQ,1379.65,1380.7,1409.9,1348.7,1354.9,1362.9,1380.52,1099802,1.5183E+14,43343,468902,0.4264
28-08-2013,TECHM,EQ,1362.9,1348,1405,1346.2,1370,1370.25,1376.25,1027756,1.41445E+14,44040,494212,0.4809
29-08-2013,TECHM,EQ,1370.25,1368.8,1390,1350,1374,1365.55,1366.76,1077918,1.47325E+14,43370,561801,0.5212
30-08-2013,TECHM,EQ,1365.55,1372,1428,1365,1375,1375,1395.02,1485589,2.07242E+14,83321,733377,0.4937
02-09-2013,TECHM,EQ,1375,1380,1394.85,1353.85,1375.4,1375.05,1377.97,656478,9.04608E+13,26263,329433,0.5018
03-09-2013,TECHM,EQ,1375.05,1393.2,1435,1386.05,1398.9,1400.4,1413.44,1564026,2.21066E+14,84892,687847,0.4398
04-09-2013,TECHM,EQ,1400.4,1410,1424.1,1390.65,1400,1399.2,1404.6,910640,1.27909E+14,37883,434201,0.4768
05-09-2013,TECHM,EQ,1399.2,1401.55,1404.1,1375.4,1377,1382.4,1387.54,767992,1.06562E+14,30547,429346,0.5591
06-09-2013,TECHM,EQ,1382.4,1378,1404.1,1353,1358.35,1360.3,1371.63,747785,1.02569E+14,38314,335087,0.4481
10-09-2013,TECHM,EQ,1360.3,1358.05,1370,1332.4,1360,1356.8,1352.41,1107202,1.49739E+14,44764,632947,0.5717
11-09-2013,TECHM,EQ,1356.8,1353,1397,1325.1,1332.05,1333.3,1364.27,1348264,1.83939E+14,81423,699424,0.5188
12-09-2013,TECHM,EQ,1333.3,1339.9,1341.7,1295,1309,1311.35,1309.07,1718310,2.24939E+14,81617,981398,0.5711
13-09-2013,TECHM,EQ,1311.35,1318,1320.5,1280,1290.25,1289.3,1299.43,1852094,2.40666E+14,68752,1095861,0.5917
16-09-2013,TECHM,EQ,1289.3,1297.4,1300,1257.45,1279.95,1278.15,1275.08,2103136,2.68167E+14,38670,1138039,0.5411
17-09-2013,TECHM,EQ,1278.15,1285.55,1325,1281,1313.5,1312.8,1304.32,1443492,1.88278E+14,54383,513688,0.3559
18-09-2013,TECHM,EQ,1312.8,1319,1329,1306,1311,1313.9,1316.35,663044,8.728E+13,35021,323382,0.4877
19-09-2013,TECHM,EQ,1313.9,1308,1321.7,1275.55,1293.75,1294.9,1301.16,784180,1.02034E+14,23859,446233,0.569
20-09-2013,TECHM,EQ,1294.9,1285.3,1343.65,1285.3,1302,1296.4,1313.38,1410465,1.85248E+14,40623,768124,0.5446
23-09-2013,TECHM,EQ,1296.4,1298.05,1348.65,1298.05,1329,1326.4,1333.65,1208181,1.6113E+14,56901,585355,0.4845
24-09-2013,TECHM,EQ,1326.4,1340,1355,1325.2,1337.7,1337.1,1343.21,1112403,1.49419E+14,51150,621941,0.5591
25-09-2013,TECHM,EQ,1337.1,1336,1339.75,1318.85,1335,1335.8,1330.53,605832,8.06076E+13,22159,338659,0.559
26-09-2013,TECHM,EQ,1335.8,1329.7,1344.45,1308,1313.65,1313.6,1324.09,811113,1.07398E+14,26552,534007,0.6584
27-09-2013,TECHM,EQ,1313.6,1320.75,1332,1301,1306,1306.45,1319.3,727434,9.59701E+13,24010,403734,0.555
30-09-2013,TECHM,EQ,1306.45,1324.4,1344.9,1313.05,1333,1335.75,1332,878294,1.16989E+14,50674,507132,0.5774
01-10-2013,TECHM,EQ,1335.75,1340,1340,1316,1327,1325.7,1325.62,425753,5.64389E+13,18584,202866,0.4765
03-10-2013,TECHM,EQ,1325.7,1340,1389.9,1335.35,1375,1373,1370.75,1850705,2.53685E+14,74995,1216956,0.6576
04-10-2013,TECHM,EQ,1373,1373,1412.7,1370,1400,1400.7,1401.84,1317387,1.84677E+14,40152,865420,0.6569
07-10-2013,TECHM,EQ,1400.7,1404.9,1448.6,1402.35,1447.55,1443.25,1433.61,1339603,1.92047E+14,45784,818091,0.6107
08-10-2013,TECHM,EQ,1443.25,1447,1456.25,1427.05,1442,1442.35,1440.1,1353447,1.94909E+14,34705,548331,0.4051
09-10-2013,TECHM,EQ,1442.35,1428,1484,1428,1483.85,1476.05,1463.96,1050081,1.53728E+14,48118,477957,0.4552
10-10-2013,TECHM,EQ,1476.05,1480,1521.5,1479,1520.5,1513.1,1499.38,1211506,1.81651E+14,49557,705428,0.5823
11-10-2013,TECHM,EQ,1513.1,1540,1563.4,1525,1551,1549.85,1548.66,1609322,2.4923E+14,81006,1032135,0.6413
14-10-2013,TECHM,EQ,1549.85,1560,1585.5,1554,1561.9,1558.85,1566.09,1054318,1.65116E+14,52703,576139,0.5465
15-10-2013,TECHM,EQ,1558.85,1565.95,1594.5,1565.95,1584.1,1583.6,1583.98,1122197,1.77754E+14,68628,668301,0.5955
17-10-2013,TECHM,EQ,1583.6,1590,1594,1506.6,1527,1529.8,1542.27,1389771,2.14341E+14,90419,875761,0.6301
18-10-2013,TECHM,EQ,1529.8,1527,1545,1516.2,1544.45,1536.25,1531.32,895157,1.37077E+14,49337,490363,0.5478
21-10-2013,TECHM,EQ,1536.25,1532.1,1559,1493,1552.5,1545.5,1525.23,1008503,1.5382E+14,66822,534046,0.5295
22-10-2013,TECHM,EQ,1545.5,1550,1569,1540.05,1546.5,1546.4,1552.51,758089,1.17694E+14,55321,485322,0.6402
23-10-2013,TECHM,EQ,1546.4,1544.75,1569.9,1527.75,1547.85,1552.55,1543.51,573514,8.85226E+13,36377,307860,0.5368
24-10-2013,TECHM,EQ,1552.55,1548,1577.65,1530,1540,1537.1,1550.81,1204973,1.86869E+14,45790,763476,0.6336
25-10-2013,TECHM,EQ,1537.1,1520,1552,1467,1546.9,1541.4,1508.11,2064814,3.11396E+14,98318,907662,0.4396
28-10-2013,TECHM,EQ,1541.4,1542,1562,1501.5,1515.95,1515.1,1525.67,827873,1.26306E+14,39486,400006,0.4832
29-10-2013,TECHM,EQ,1515.1,1511,1533.8,1507.95,1524,1522.35,1520.88,403912,6.14303E+13,22351,140641,0.3482
30-10-2013,TECHM,EQ,1522.35,1530,1561.3,1525.35,1554.85,1555.35,1549.36,681647,1.05612E+14,33544,363373,0.5331
31-10-2013,TECHM,EQ,1555.35,1556,1567.35,1532,1550,1551.05,1550.71,476798,7.39377E+13,27860,242896,0.5094
01-11-2013,TECHM,EQ,1551.05,1551.5,1562.1,1523,1525,1525.85,1533.84,634813,9.737E+13,41107,412933,0.6505
03-11-2013,TECHM,EQ,1525.85,1530,1555,1530,1552.25,1550.55,1545.49,113088,1.74777E+13,5677,42976,0.38
05-11-2013,TECHM,EQ,1550.55,1550,1557.6,1516.1,1519.25,1519.1,1531.52,677332,1.03735E+14,42646,396152,0.5849
06-11-2013,TECHM,EQ,1519.1,1525,1579.45,1525,1574,1573.2,1561.97,1463042,2.28523E+14,39633,533186,0.3644
07-11-2013,TECHM,EQ,1573.2,1575,1606.5,1545,1590,1580.45,1582.73,2186193,3.46016E+14,63652,678924,0.3106
08-11-2013,TECHM,EQ,1580.45,1609,1687.3,1609,1668,1675,1662.75,4049568,6.73341E+14,151884,1599874,0.3951
11-11-2013,TECHM,EQ,1675,1675,1716.5,1675,1699,1697.3,1702.03,1755180,2.98737E+14,89183,1047212,0.5966
12-11-2013,TECHM,EQ,1697.3,1700,1710.6,1678.2,1687,1685.55,1695.31,704274,1.19396E+14,41837,368179,0.5228
13-11-2013,TECHM,EQ,1685.55,1672.15,1697,1655,1662,1660.45,1667.23,579363,9.65932E+13,25525,262482,0.4531
14-11-2013,TECHM,EQ,1660.45,1671,1694.7,1663,1671.75,1672,1677.74,677673,1.13696E+14,37832,392842,0.5797
18-11-2013,TECHM,EQ,1672,1675,1740,1675,1739.5,1733.85,1722.4,1052089,1.81212E+14,66801,564922,0.537
19-11-2013,TECHM,EQ,1733.85,1735,1755,1718.2,1750.9,1748.4,1738.27,787520,1.36892E+14,49063,452273,0.5743
20-11-2013,TECHM,EQ,1748.4,1750,1762.75,1680,1688.7,1686.2,1707.67,1490526,2.54533E+14,84211,863085,0.579
21-11-2013,TECHM,EQ,1686.2,1695.05,1702.65,1641,1675,1657.9,1672.23,1302608,2.17826E+14,51609,608841,0.4674
22-11-2013,TECHM,EQ,1657.9,1675,1687.45,1648.1,1676,1667.35,1666.1,929345,1.54838E+14,37211,491446,0.5288
25-11-2013,TECHM,EQ,1667.35,1658.15,1698.6,1656.15,1675.95,1673.2,1673.61,1044049,1.74733E+14,60273,596810,0.5716
26-11-2013,TECHM,EQ,1673.2,1668.3,1732.05,1662.35,1702,1719.55,1711.94,10273848,1.75883E+15,176861,8280129,0.8059
27-11-2013,TECHM,EQ,1719.55,1709.45,1712.8,1680.35,1687,1689.45,1693.81,624692,1.05811E+14,30221,275330,0.4407
28-11-2013,TECHM,EQ,1689.45,1696.8,1705.55,1671.3,1692.3,1692.2,1686.35,826875,1.3944E+14,22859,424668,0.5136
29-11-2013,TECHM,EQ,1692.2,1687.3,1720.3,1687.3,1696,1697.55,1700.39,488704,8.30986E+13,19541,212359,0.4345
02-12-2013,TECHM,EQ,1697.55,1689.55,1709,1687.4,1689.95,1689.85,1693.79,473212,8.01522E+13,18853,295685,0.6248
03-12-2013,TECHM,EQ,1689.85,1690.45,1704.65,1683.2,1690.95,1690.9,1695.31,416126,7.05464E+13,21667,268114,0.6443
04-12-2013,TECHM,EQ,1690.9,1689,1709.95,1685.05,1696.2,1696.25,1698.42,745317,1.26586E+14,47584,504609,0.677
05-12-2013,TECHM,EQ,1696.25,1705,1709.9,1672.25,1677.95,1682.3,1688.1,690747,1.16605E+14,38097,429080,0.6212
06-12-2013,TECHM,EQ,1682.3,1672,1696.05,1671.3,1676,1674.75,1679.03,475335,7.98102E+13,37873,291305,0.6128
09-12-2013,TECHM,EQ,1674.75,1683.2,1689.8,1662,1672.85,1673.7,1674.24,654287,1.09543E+14,36074,479715,0.7332
10-12-2013,TECHM,EQ,1673.7,1681,1719.9,1675,1711.95,1710.05,1709.47,969376,1.65712E+14,50110,599207,0.6181
11-12-2013,TECHM,EQ,1710.05,1716.9,1727.55,1670.55,1685.95,1685.4,1696.4,958408,1.62585E+14,36381,552833,0.5768
12-12-2013,TECHM,EQ,1685.4,1686,1693.05,1666.25,1673,1670.15,1675.13,748359,1.2536E+14,33452,485865,0.6492
13-12-2013,TECHM,EQ,1670.15,1672.5,1698,1671.45,1693.45,1691.45,1689.75,520006,8.78679E+13,29106,290520,0.5587
16-12-2013,TECHM,EQ,1691.45,1676.7,1751.85,1676.7,1741.95,1745.05,1725.49,879677,1.51787E+14,42847,451543,0.5133
17-12-2013,TECHM,EQ,1745.05,1745,1755.4,1723.15,1730,1725.9,1739.2,750260,1.30485E+14,28571,327982,0.4372
18-12-2013,TECHM,EQ,1725.9,1729,1743,1718.2,1726.9,1727.7,1727.52,517162,8.9341E+13,18893,334017,0.6459
19-12-2013,TECHM,EQ,1727.7,1740,1799,1733.55,1797,1794.65,1780.59,1291810,2.30018E+14,64693,679529,0.526
20-12-2013,TECHM,EQ,1794.65,1799.7,1875.5,1797,1844.7,1846,1849.23,3352301,6.19916E+14,91911,1898575,0.5663
23-12-2013,TECHM,EQ,1846,1845.1,1861.75,1822.45,1835,1836.55,1839.77,489153,8.99927E+13,25360,176645,0.3611
24-12-2013,TECHM,EQ,1836.55,1832,1845.75,1827.3,1833.1,1832.2,1834.36,326597,5.99095E+13,27895,153345,0.4695
26-12-2013,TECHM,EQ,1832.2,1837,1843.85,1819.2,1824.4,1826.4,1830.25,503133,9.20861E+13,11831,253550,0.5039
27-12-2013,TECHM,EQ,1826.4,1836.7,1868,1832,1861.6,1861.25,1858.8,637256,1.18453E+14,39980,328482,0.5155
30-12-2013,TECHM,EQ,1861.25,1870,1874.95,1838.7,1846.1,1847.1,1852.52,323332,5.9898E+13,17207,114429,0.3539
31-12-2013,TECHM,EQ,1847.1,1858,1858,1831.75,1838.5,1837.85,1841.32,248004,4.56655E+13,13709,115338,0.4651
01-01-2014,TECHM,EQ,1837.85,1845,1845,1825.1,1827.75,1828.1,1832.15,174558,3.19817E+13,7326,72721,0.4166
02-01-2014,TECHM,EQ,1828.1,1828.1,1841.75,1793.35,1816.85,1816.1,1825.89,348875,6.37007E+13,13304,147881,0.4239
03-01-2014,TECHM,EQ,1816.1,1818,1845.9,1810.25,1835,1835.5,1832.67,331824,6.08124E+13,18308,66960,0.2018
06-01-2014,TECHM,EQ,1835.5,1840,1843.5,1810,1813.95,1815.85,1818.23,371264,6.75042E+13,17953,172430,0.4644
07-01-2014,TECHM,EQ,1815.85,1816.55,1825.35,1786,1806.9,1804.05,1802.96,478580,8.6286E+13,29631,266836,0.5576
08-01-2014,TECHM,EQ,1804.05,1809,1859.8,1805,1839.95,1840.6,1842.27,770246,1.419E+14,36321,415023,0.5388
09-01-2014,TECHM,EQ,1840.6,1849.85,1853.9,1811.3,1829,1829.05,1829.02,528676,9.66961E+13,57488,297052,0.5619
10-01-2014,TECHM,EQ,1829.05,1844.7,1891.8,1833.9,1878,1878.9,1874.74,1185007,2.22158E+14,74722,639158,0.5394
13-01-2014,TECHM,EQ,1878.9,1880.9,1905,1873.15,1885.6,1884.5,1890.29,706487,1.33546E+14,40087,381371,0.5398
14-01-2014,TECHM,EQ,1884.5,1888.85,1906.1,1880,1891.9,1893.25,1892.59,702878,1.33026E+14,65481,391822,0.5575
15-01-2014,TECHM,EQ,1893.25,1900,1905.75,1857.45,1883.45,1884.05,1883.73,749411,1.41169E+14,60027,469494,0.6265
16-01-2014,TECHM,EQ,1884.05,1884,1891.5,1850,1866.05,1866.25,1867.07,679856,1.26934E+14,54845,396097,0.5826
17-01-2014,TECHM,EQ,1866.25,1867.5,1869.6,1770,1774,1775.25,1801.35,892144,1.60706E+14,62446,440793,0.4941
20-01-2014,TECHM,EQ,1775.25,1769.3,1834.7,1752.8,1830,1828.7,1807.89,805087,1.45551E+14,48191,338975,0.421
